"","inventory_date","inventory_start_time","plot_key","initials_of_nearest_road","new_plot_key","crew","area_of_ranch","short_description_of_treament","any_other_description_of_treatment","treatment_year","weather","inventory_end_time","x","y","what_is_the_percent_slope_nearest_integer","are_there_trees_present","are_there_seedlings_present","are_there_saplings_present","any_notes_about_site","alive_or_dead","crown_height_m","crown_light_exposure","crown_position","dbh_cm_tree","epicormic_growth_present","percent_dieback","total_height_m_tree","tree_species","what_if_any_disease_damage_present","size_class","dbh_cm_sapling","total_height_m_sapling","number_of_seedlings","browse_count","other_count","sprucebudworm_count","mechanicaldamage_count","defoliation_count","aspenbud_count","galls_count","douglasfiradelgid_count","browse_presence","insect_presence","other_damage_presence","no_damage_presence"
"246","6/8/2023 6:00:00 PM","13:58","118","MBDE","FM_MBDE_118_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2021,"sunny","13:58",-105.285129826614,37.3449004954075,NA,NA,NA,NA,NA,"living",6,5,2,21,"Yes",20,12.4,"PSME","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"247","6/13/2023 6:00:00 PM","14:14","111","S","FM_S_111_2023","JC,RM,TM","Baldies","UNKNOWN","",2020,"partly_cloudy","14:14",-105.290162908011,37.3466531513607,38,"Yes","Yes","Yes","","living",7.5,5,4,39,"No",15,13.1,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"248","6/9/2023 6:00:00 PM","09:21","108","S","FM_S_108_2023","ML,JC,RM,TM","Baldies","UNKNOWN",NA,2020,"sunny","09:21",-105.287895854661,37.3529931810101,NA,NA,NA,NA,NA,"living",4,5,4,15,"Yes",10,5.6,"PSME","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"249","6/13/2023 6:00:00 PM","14:14","111","S","FM_S_111_2023","JC,RM,TM","Baldies","UNKNOWN","",2020,"partly_cloudy","14:14",-105.290162908011,37.3466531513607,38,"Yes","Yes","Yes","","living",12.2,5,4,30,"No",15,13.7,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"250","6/9/2023 6:00:00 PM","09:21","108","S","FM_S_108_2023","ML,JC,RM,TM","Baldies","UNKNOWN",NA,2020,"sunny","09:21",-105.287895854661,37.3529931810101,NA,NA,NA,NA,NA,"living",8.7,5,4,23.5,"No",15,10.3,"PIPO","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"251","6/13/2023 6:00:00 PM","14:14","111","S","FM_S_111_2023","JC,RM,TM","Baldies","UNKNOWN","",2020,"partly_cloudy","14:14",-105.290162908011,37.3466531513607,38,"Yes","Yes","Yes","","living",5.8,5,4,23,"No",5,10.5,"PIPO","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"252","6/9/2023 6:00:00 PM","09:21","108","S","FM_S_108_2023","ML,JC,RM,TM","Baldies","UNKNOWN",NA,2020,"sunny","09:21",-105.287895854661,37.3529931810101,NA,NA,NA,NA,NA,"living",6.3,5,4,24.5,"No",5,7.6,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"253","6/13/2023 6:00:00 PM","14:14","111","S","FM_S_111_2023","JC,RM,TM","Baldies","UNKNOWN","",2020,"partly_cloudy","14:14",-105.290162908011,37.3466531513607,38,"Yes","Yes","Yes","","living",8.5,5,4,21,"No",10,11.9,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"254","6/9/2023 6:00:00 PM","09:21","108","S","FM_S_108_2023","ML,JC,RM,TM","Baldies","UNKNOWN",NA,2020,"sunny","09:21",-105.287895854661,37.3529931810101,NA,NA,NA,NA,NA,"living",8.7,5,4,38,"No",20,11.3,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"255","6/13/2023 6:00:00 PM","14:14","111","S","FM_S_111_2023","JC,RM,TM","Baldies","UNKNOWN","",2020,"partly_cloudy","14:14",-105.290162908011,37.3466531513607,38,"Yes","Yes","Yes","","living",15.4,5,4,48,"No",20,17.8,"PSME","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"256","6/9/2023 6:00:00 PM","09:21","108","S","FM_S_108_2023","ML,JC,RM,TM","Baldies","UNKNOWN",NA,2020,"sunny","09:21",-105.287895854661,37.3529931810101,NA,NA,NA,NA,NA,"living",4.2,4,2,14.5,"Yes",10,5.8,"PSME","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"257","6/13/2023 6:00:00 PM","14:14","111","S","FM_S_111_2023","JC,RM,TM","Baldies","UNKNOWN","",2020,"partly_cloudy","14:14",-105.290162908011,37.3466531513607,38,"Yes","Yes","Yes","","living",11.5,5,4,29,"No",15,13.6,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"258","6/9/2023 6:00:00 PM","09:21","108","S","FM_S_108_2023","ML,JC,RM,TM","Baldies","UNKNOWN",NA,2020,"sunny","09:21",-105.287895854661,37.3529931810101,NA,NA,NA,NA,NA,"living",5.2,4,2,17,"Yes",10,6.3,"PSME","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"259","6/14/2023 6:00:00 PM","09:06","154","BL","FM_BL_154_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:06",-105.26246239441,37.3362722481017,67,"Yes","Yes","No","In a skid ","living",10.5,5,4,27,"No",15,13,"PIPO","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"260","6/14/2023 6:00:00 PM","09:06","154","BL","FM_BL_154_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:06",-105.26246239441,37.3362722481017,67,"Yes","Yes","No","In a skid ","living",8.7,5,4,26,"No",25,10.2,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"261","6/9/2023 6:00:00 PM","09:59","113","S","FM_S_113_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"overcast","09:59",-105.285114906826,37.3535386752685,NA,NA,NA,NA,NA,"living",10.3,5,4,30.5,"No",20,12.7,"PSME","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"262","6/14/2023 6:00:00 PM","09:06","154","BL","FM_BL_154_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:06",-105.26246239441,37.3362722481017,67,"Yes","Yes","No","In a skid ","dead",NA,NA,NA,16.5,"",NA,2,"PIPO","barkbeetle,winddamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"263","6/9/2023 6:00:00 PM","09:59","113","S","FM_S_113_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"overcast","09:59",-105.285114906826,37.3535386752685,NA,NA,NA,NA,NA,"living",7.2,5,4,25,"Yes",15,9.2,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"264","6/14/2023 6:00:00 PM","09:06","154","BL","FM_BL_154_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:06",-105.26246239441,37.3362722481017,67,"Yes","Yes","No","In a skid ","living",12.4,5,4,36,"No",15,16.5,"PIPO","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"265","6/9/2023 6:00:00 PM","09:59","113","S","FM_S_113_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"overcast","09:59",-105.285114906826,37.3535386752685,NA,NA,NA,NA,NA,"living",4.9,5,4,13.5,"No",15,6.8,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"266","6/14/2023 6:00:00 PM","09:06","154","BL","FM_BL_154_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:06",-105.26246239441,37.3362722481017,67,"Yes","Yes","No","In a skid ","living",9.9,5,4,17,"No",5,13.2,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"267","6/9/2023 6:00:00 PM","09:59","113","S","FM_S_113_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"overcast","09:59",-105.285114906826,37.3535386752685,NA,NA,NA,NA,NA,"living",4.4,5,4,17.5,"No",10,9.2,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"268","6/14/2023 6:00:00 PM","09:48","153","BL","FM_BL_153_2023","JC,TM,RM","Baldies","UNKNOWN","",2018,"sunny","09:48",-105.264985179627,37.3362919874837,18,"Yes","Yes","No","","living",8.9,5,4,46,"No",10,18.3,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"269","6/9/2023 6:00:00 PM","09:59","113","S","FM_S_113_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"overcast","09:59",-105.285114906826,37.3535386752685,NA,NA,NA,NA,NA,"living",4.8,5,4,15,"No",10,7.4,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"270","6/14/2023 6:00:00 PM","09:48","153","BL","FM_BL_153_2023","JC,TM,RM","Baldies","UNKNOWN","",2018,"sunny","09:48",-105.264985179627,37.3362919874837,18,"Yes","Yes","No","","living",8.6,4,2,35,"No",10,17.9,"PIPO","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"271","6/9/2023 6:00:00 PM","09:59","113","S","FM_S_113_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"overcast","09:59",-105.285114906826,37.3535386752685,NA,NA,NA,NA,NA,"living",8.3,5,4,47,"No",10,13.7,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"272","6/14/2023 6:00:00 PM","09:48","153","BL","FM_BL_153_2023","JC,TM,RM","Baldies","UNKNOWN","",2018,"sunny","09:48",-105.264985179627,37.3362919874837,18,"Yes","Yes","No","","living",11.7,3,2,45,"Yes",10,18.8,"PIPO","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"273","6/9/2023 6:00:00 PM","09:59","113","S","FM_S_113_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"overcast","09:59",-105.285114906826,37.3535386752685,NA,NA,NA,NA,NA,"living",6.6,5,4,24,"No",15,10.3,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"274","6/14/2023 6:00:00 PM","09:48","153","BL","FM_BL_153_2023","JC,TM,RM","Baldies","UNKNOWN","",2018,"sunny","09:48",-105.264985179627,37.3362919874837,18,"Yes","Yes","No","","living",9.5,4,2,45,"No",5,19,"PIPO","mechanicaldamage,galls","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"275","6/9/2023 6:00:00 PM","09:59","113","S","FM_S_113_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"overcast","09:59",-105.285114906826,37.3535386752685,NA,NA,NA,NA,NA,"living",7.3,5,4,26,"No",10,11.7,"PIPO","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"276","6/9/2023 6:00:00 PM","10:43","120","S","FM_S_120_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","10:43",-105.285276761377,37.3558121826848,NA,NA,NA,NA,NA,"living",6.8,5,4,21,"Yes",30,10.2,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"277","6/14/2023 6:00:00 PM","09:48","153","BL","FM_BL_153_2023","JC,TM,RM","Baldies","UNKNOWN","",2018,"sunny","09:48",-105.264985179627,37.3362919874837,18,"Yes","Yes","No","","living",11.5,5,4,25.5,"No",5,17.3,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"278","6/9/2023 6:00:00 PM","10:43","120","S","FM_S_120_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","10:43",-105.285276761377,37.3558121826848,NA,NA,NA,NA,NA,"living",5.2,5,4,33,"No",5,11.5,"PIPO","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"279","6/14/2023 6:00:00 PM","09:48","153","BL","FM_BL_153_2023","JC,TM,RM","Baldies","UNKNOWN","",2018,"sunny","09:48",-105.264985179627,37.3362919874837,18,"Yes","Yes","No","","living",14,5,4,38.5,"No",10,20,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"280","6/9/2023 6:00:00 PM","10:43","120","S","FM_S_120_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","10:43",-105.285276761377,37.3558121826848,NA,NA,NA,NA,NA,"living",6.8,5,4,26.5,"Yes",10,12.8,"PSME","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"281","6/14/2023 6:00:00 PM","09:48","153","BL","FM_BL_153_2023","JC,TM,RM","Baldies","UNKNOWN","",2018,"sunny","09:48",-105.264985179627,37.3362919874837,18,"Yes","Yes","No","","living",11.7,5,4,31,"Yes",30,14.2,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"282","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",5.5,5,4,14.5,"No",5,7.8,"POTR","browse,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"283","6/9/2023 6:00:00 PM","10:43","120","S","FM_S_120_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","10:43",-105.285276761377,37.3558121826848,NA,NA,NA,NA,NA,"living",5.8,5,4,19.5,"No",10,8,"PSME","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"284","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",3.5,5,3,11.5,"No",5,6.7,"POTR","canker,mechanicaldamage,browse","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"285","6/9/2023 6:00:00 PM","10:43","120","S","FM_S_120_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","10:43",-105.285276761377,37.3558121826848,NA,NA,NA,NA,NA,"living",4,5,4,13.5,"Yes",35,6,"PSME","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"286","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",3.4,5,2,18,"No",15,9,"POTR","browse,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"287","6/9/2023 6:00:00 PM","11:25","119","S","FM_S_119_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","11:25",-105.285204677009,37.3583897855481,NA,NA,NA,NA,NA,"living",9.2,5,4,27.5,"No",20,12.9,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"288","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",6.1,4,2,26,"No",10,11.4,"POTR","browse,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"289","6/9/2023 6:00:00 PM","11:25","119","S","FM_S_119_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","11:25",-105.285204677009,37.3583897855481,NA,NA,NA,NA,NA,"living",5.3,5,4,31,"No",15,10.1,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"290","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",5.3,4,2,31,"No",15,13.5,"POTR","browse,canker,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"291","6/9/2023 6:00:00 PM","11:25","119","S","FM_S_119_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","11:25",-105.285204677009,37.3583897855481,NA,NA,NA,NA,NA,"living",11.6,5,4,26.5,"No",10,14.2,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"292","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",4.5,4,2,27.5,"No",20,12,"POTR","browse,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"293","6/9/2023 6:00:00 PM","11:25","119","S","FM_S_119_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","11:25",-105.285204677009,37.3583897855481,NA,NA,NA,NA,NA,"living",3.7,5,4,24.5,"No",5,8.7,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"294","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",3.3,4,3,16.5,"No",5,7.5,"POTR","browse,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"295","6/9/2023 6:00:00 PM","11:25","119","S","FM_S_119_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","11:25",-105.285204677009,37.3583897855481,NA,NA,NA,NA,NA,"living",9,5,4,30,"No",25,11.9,"PSME","douglasfiradelgid,mistletoe","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"296","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",5,4,2,27.5,"No",15,11.1,"POTR","browse","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"297","6/9/2023 6:00:00 PM","11:25","119","S","FM_S_119_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","11:25",-105.285204677009,37.3583897855481,NA,NA,NA,NA,NA,"living",4.4,4,3,13,"No",25,6.5,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"298","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",4.3,4,2,27.5,"No",10,11.5,"POTR","mechanicaldamage,browse","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"299","6/9/2023 6:00:00 PM","12:43","106","S","FM_S_106_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","12:43",-105.286099528992,37.3604992172097,NA,NA,NA,NA,NA,"living",9,5,4,29.5,"Yes",25,11.8,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"300","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",5.4,4,3,19,"No",5,8.5,"POTR","browse","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"301","6/9/2023 6:00:00 PM","12:43","106","S","FM_S_106_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","12:43",-105.286099528992,37.3604992172097,NA,NA,NA,NA,NA,"living",10.6,5,4,34.5,"No",20,13.4,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"302","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",4.8,3,3,15,"No",15,7.4,"POTR","mechanicaldamage,browse","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"303","6/9/2023 6:00:00 PM","12:43","106","S","FM_S_106_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","12:43",-105.286099528992,37.3604992172097,NA,NA,NA,NA,NA,"living",6.2,5,4,20,"Yes",20,8.4,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"304","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",5.7,4,3,18,"No",5,9.3,"POTR","browse","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"305","6/9/2023 6:00:00 PM","12:43","106","S","FM_S_106_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","12:43",-105.286099528992,37.3604992172097,NA,NA,NA,NA,NA,"living",5.4,5,4,23,"Yes",35,8.3,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"306","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",4,4,3,17,"No",0,8.9,"POTR","mechanicaldamage,browse","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"307","6/9/2023 6:00:00 PM","13:10","105","S","FM_S_105_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","13:10",-105.287806838849,37.3605081439366,NA,NA,NA,NA,NA,"living",8.9,5,4,23,"No",30,9.8,"PSME","galls,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"308","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",5.1,3,2,20,"No",20,12.2,"POTR","browse,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"309","6/9/2023 6:00:00 PM","13:10","105","S","FM_S_105_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","13:10",-105.287806838849,37.3605081439366,NA,NA,NA,NA,NA,"living",5.5,5,4,27,"No",15,7.7,"PSME","mechanicaldamage,galls","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"310","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",2.9,4,3,14,"No",25,5.6,"POTR","browse,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"311","6/9/2023 6:00:00 PM","13:10","105","S","FM_S_105_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","13:10",-105.287806838849,37.3605081439366,NA,NA,NA,NA,NA,"living",11,5,4,31,"No",25,12.9,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"312","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","living",9.1,4,2,34.5,"No",10,13.3,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"313","6/9/2023 6:00:00 PM","13:10","105","S","FM_S_105_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","13:10",-105.287806838849,37.3605081439366,NA,NA,NA,NA,NA,"living",7.6,5,4,24,"No",45,10.3,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"314","6/14/2023 6:00:00 PM","11:22","152","BL","FM_BL_152_2023","JC,RM,TM","Baldies","UNKNOWN","",2018,"sunny","11:22",-105.27055704976,37.3357143067171,28,"Yes","Yes","Yes","","living",5.8,4,3,14.5,"Yes",15,6.9,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"315","6/9/2023 6:00:00 PM","13:10","105","S","FM_S_105_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","13:10",-105.287806838849,37.3605081439366,NA,NA,NA,NA,NA,"living",9.3,5,4,33.5,"No",20,12.7,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"316","6/14/2023 6:00:00 PM","11:22","152","BL","FM_BL_152_2023","JC,RM,TM","Baldies","UNKNOWN","",2018,"sunny","11:22",-105.27055704976,37.3357143067171,28,"Yes","Yes","Yes","","living",4,4,3,12,"Yes",10,5.5,"PSME","sprucebudworm","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"317","6/9/2023 6:00:00 PM","13:31","104","LB","FM_LB_104_2023","JC,ML,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","13:31",-105.287042744556,37.3627538234343,NA,NA,NA,NA,NA,"living",9.4,5,4,42.5,"No",15,13.6,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
