"row_id","year","day","month","crew","crew_size","start_time","end_time","minutes","person_minutes","area","plot","road_initials","point_num","treatment_type_short","treatment_type_long","treatment_year","weather","slope","lat","long","tree_id","species","living_dead","dbh","total_height_m","crown_height_m","live_crown_ratio","crown_dieback_percent","insect_disease","browsing_damage","light_exposure","crown_position","notes"
293,2022,10,6,"GT, SA, TM",3,1227,"1300",33,99,"Lakehouse","FM_BC_32","BC",32,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2019,"SUNNY, CLEAR","GIS",37.532759,105.387637,18,"PIPO","L",12.2,5.7,3.9,68.42105263,0,"N","N",4,3,""
294,2022,10,6,"GT, SA, TM",3,1227,"1300",33,99,"Lakehouse","FM_BC_32","BC",32,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2019,"SUNNY, CLEAR","GIS",37.532759,105.387637,19,"PIPO","L",17.6,8.9,7.9,88.76404494,0,"N","N",5,2,""
295,2022,10,6,"GT, SA, TM",3,1227,"1300",33,99,"Lakehouse","FM_BC_32","BC",32,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2019,"SUNNY, CLEAR","GIS",37.532759,105.387637,20,"PIPO","L",10.5,5.8,3.4,58.62068966,0,"N","N",4,3,""
296,2022,10,6,"GT, SA, TM",3,1227,"1300",33,99,"Lakehouse","FM_BC_32","BC",32,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2019,"SUNNY, CLEAR","GIS",37.532759,105.387637,21,"PIPO","L",17.6,6.2,4.9,79.03225806,0,"N","N",5,2,""
297,2022,10,6,"GT, SA, TM",3,1227,"1300",33,99,"Lakehouse","FM_BC_32","BC",32,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2019,"SUNNY, CLEAR","GIS",37.532759,105.387637,22,"PIPO","L",19.6,9.7,7.6,78.35051546,0,"N","N",5,4,""
298,2022,10,6,"GT, SA, TM",3,1227,"1300",33,99,"Lakehouse","FM_BC_32","BC",32,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2019,"SUNNY, CLEAR","GIS",37.532759,105.387637,23,"PIPO","L",29.5,12.1,8.2,67.76859504,0,"N","N",5,4,""
299,2022,10,6,"GT, SA, TM",3,1227,"1300",33,99,"Lakehouse","FM_BC_32","BC",32,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2019,"SUNNY, CLEAR","GIS",37.532759,105.387637,24,"PIPO","L",66,20.8,13.7,65.86538462,0,"N","N",5,2,"GALLERIES ON DEAD BRANCHERS"
300,2022,10,6,"GT, SA, TM",3,1227,"1300",33,99,"Lakehouse","FM_BC_32","BC",32,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2019,"SUNNY, CLEAR","GIS",37.532759,105.387637,25,"PIPO","D",15.8,1.6,NA,NA,NA,NA,NA,NA,NA,""
301,2022,10,6,"GT, SA, TM",3,1227,"1300",33,99,"Lakehouse","FM_BC_32","BC",32,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2019,"SUNNY, CLEAR","GIS",37.532759,105.387637,26,"PIPO","D",25.1,1.4,NA,NA,NA,NA,NA,NA,NA,""
302,2022,10,6,"GT, SA, TM",3,1227,"1300",33,99,"Lakehouse","FM_BC_32","BC",32,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2019,"SUNNY, CLEAR","GIS",37.532759,105.387637,27,"PIPO","L",30.6,13.9,10.8,77.69784173,0,"N","N",5,4,""
303,2022,15,6,"GT, SA, TM",3,1030,"1048",18,54,"Lakehouse","FM_CH_65","CH",65,"THIN FROM BELOW","THIN FROM BELOW",2019,"SUNNY, WINDY, 81F","4",37.527418,105.409056,1,"PSME","L",40.5,16,11.8,73.75,0,"Y","N",5,4,"BUDWORM"
304,2022,15,6,"GT, SA, TM",3,1030,"1048",18,54,"Lakehouse","FM_CH_65","CH",65,"THIN FROM BELOW","THIN FROM BELOW",2019,"SUNNY, WINDY, 81F","4",37.527418,105.409056,2,"PSME","L",33.1,12.5,7.6,60.8,0,"Y","N",5,4,"BUDWORM"
305,2022,15,6,"GT, SA, TM",3,1030,"1048",18,54,"Lakehouse","FM_CH_65","CH",65,"THIN FROM BELOW","THIN FROM BELOW",2019,"SUNNY, WINDY, 81F","4",37.527418,105.409056,3,"PSME","L",43.8,15.1,11.3,74.83443709,0,"Y","N",5,4,"BUDWORM"
306,2022,15,6,"GT, SA, TM",3,1030,"1048",18,54,"Lakehouse","FM_CH_65","CH",65,"THIN FROM BELOW","THIN FROM BELOW",2019,"SUNNY, WINDY, 81F","4",37.527418,105.409056,4,"PSME","L",48,14.6,11.2,76.71232877,0,"Y","N",5,2,""
307,2022,15,6,"GT, SA, TM",3,1030,"1048",18,54,"Lakehouse","FM_CH_65","CH",65,"THIN FROM BELOW","THIN FROM BELOW",2019,"SUNNY, WINDY, 81F","4",37.527418,105.409056,5,"PIPO","L",47.7,11.6,7.4,63.79310345,0,"N","N",5,4,"MISTLETOE"
308,2022,15,6,"GT, SA, TM",3,1030,"1048",18,54,"Lakehouse","FM_CH_65","CH",65,"THIN FROM BELOW","THIN FROM BELOW",2019,"SUNNY, WINDY, 81F","4",37.527418,105.409056,6,"PIPO","D",36.2,5.1,NA,NA,NA,"Y","N",NA,NA,""
309,2022,15,6,"GT, SA, TM",3,1030,"1048",18,54,"Lakehouse","FM_CH_65","CH",65,"THIN FROM BELOW","THIN FROM BELOW",2019,"SUNNY, WINDY, 81F","4",37.527418,105.409056,7,"PSME","L",48.5,15.8,12.2,77.21518987,0,"N","N",5,2,""
310,2022,15,6,"GT, SA, TM",3,1110,"1134",24,72,"Lakehouse","FM_CH_61","CH",61,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR","22.4",37.52714,105.405445,1,"PSME","L",23.8,9.6,5.8,60.41666667,0,"N","N",5,4,""
311,2022,15,6,"GT, SA, TM",3,1110,"1134",24,72,"Lakehouse","FM_CH_61","CH",61,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR","22.4",37.52714,105.405445,2,"PIPO","L",26.2,14.2,6.4,45.07042254,0,"N","N",5,4,""
312,2022,15,6,"GT, SA, TM",3,1110,"1134",24,72,"Lakehouse","FM_CH_61","CH",61,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR","22.4",37.52714,105.405445,3,"PSME","L",27.2,11.7,7.4,63.24786325,0,"N","N",5,4,""
313,2022,15,6,"GT, SA, TM",3,1110,"1134",24,72,"Lakehouse","FM_CH_61","CH",61,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR","22.4",37.52714,105.405445,4,"JUSC","L",11.1,4,2.1,52.5,0,"Y","N",5,3,""
314,2022,15,6,"GT, SA, TM",3,1110,"1134",24,72,"Lakehouse","FM_CH_61","CH",61,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR","22.4",37.52714,105.405445,5,"PSME","L",19.7,9.7,4.2,43.29896907,0,"N","N",5,4,"POTENTIAL BUDWORM, COBWEBS ON TRUNK'"
315,2022,15,6,"GT, SA, TM",3,1110,"1134",24,72,"Lakehouse","FM_CH_61","CH",61,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR","22.4",37.52714,105.405445,6,"PIPO","L",33.3,14.8,5.3,35.81081081,0,"N","N",5,4,"POTENTIAL BUDWORM, COBWEBS ON TRUNK'"
316,2022,15,6,"GT, SA, TM",3,1110,"1134",24,72,"Lakehouse","FM_CH_61","CH",61,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR","22.4",37.52714,105.405445,7,"PSME","L",30.4,14.6,4.8,32.87671233,0,"Y","N",5,4,""
317,2022,15,6,"GT, SA, TM",3,1110,"1134",24,72,"Lakehouse","FM_CH_61","CH",61,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR","22.4",37.52714,105.405445,8,"PSME","L",35.6,15.8,8.9,56.32911392,0,"N","N",5,4,"POTENTIAL BUDWORM, COBWEBS ON TRUNK'"
318,2022,15,6,"GT, SA, TM",3,947,"1010",23,69,"Lakehouse","FM_CH_67","CH",67,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR","9",37.530004,105.412726,1,"PSME","L",27.2,7.1,5,70.42253521,0,"N","N",5,4,"SKID TRAIL IN PLOT CENTER"
319,2022,15,6,"GT, SA, TM",3,947,"1010",23,69,"Lakehouse","FM_CH_67","CH",67,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR","9",37.530004,105.412726,2,"PSME","L",30.9,11.2,8,71.42857143,0,"N","N",5,4,""
320,2022,15,6,"GT, SA, TM",3,947,"1010",23,69,"Lakehouse","FM_CH_67","CH",67,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR","9",37.530004,105.412726,3,"PIPO","L",67.5,19.7,11.5,58.37563452,0,"Y","N",5,4,"WIND DAMAGE"
321,2022,15,6,"GT, SA, TM",3,947,"1010",23,69,"Lakehouse","FM_CH_67","CH",67,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR","9",37.530004,105.412726,4,"PSME","L",23.4,9.1,7,76.92307692,5,"Y","N",5,4,""
322,2022,15,6,"GT, SA, TM",3,947,"1010",23,69,"Lakehouse","FM_CH_67","CH",67,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR","9",37.530004,105.412726,5,"PSME","L",47,17,9.4,55.29411765,0,"Y","N",5,4,""
323,2022,15,6,"GT, SA, TM",3,900,"914",14,42,"Lakehouse","FM_CH_66","CH",66,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR, SUNNY","16.2",37.529878,105.408378,1,"PIPO","L",43.2,17.3,12,69.36416185,0,"N","N",5,4,"CENTERPOINT MOVED OFF ROAD AT LEAST 53FT"
324,2022,15,6,"GT, SA, TM",3,900,"914",14,42,"Lakehouse","FM_CH_66","CH",66,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHLY PP AND DF. REMOVE ALL WHITE FIR AND MISTLETOE TREES.",2019,"CLEAR, SUNNY","16.2",37.529878,105.408378,2,"PIPO","L",68.4,18.5,17.5,94.59459459,0,"N","N",5,4,""
325,2022,30,6,"HA, TM",2,1325,"1331",6,12,"Baldies","FM_S_133","S",133,"UNKNOWN","UNKNOWN",2018,"SUNNY, CLEAR","18.7",37.344252,105.287712,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"large CEMO patch"
326,2022,30,6,"HA, TM",2,855,"918",23,46,"Baldies","FM_LS_126","LS",126,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2021,"SUNNY, CLEAR","12.8",37.343505,105.296483,1,"PSME","L",19,9.1,4.5,49.45054945,40,"N","N",5,4,"mechanical damage"
327,2022,30,6,"HA, TM",2,855,"918",23,46,"Baldies","FM_LS_126","LS",126,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2021,"SUNNY, CLEAR","12.8",37.343505,105.296483,2,"PSME","L",31,14.1,8,56.73758865,10,"Y","N",5,4,"mechanical damage"
328,2022,30,6,"HA, TM",2,855,"918",23,46,"Baldies","FM_LS_126","LS",126,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2021,"SUNNY, CLEAR","12.8",37.343505,105.296483,3,"PIPO","L",56,16.9,9.3,55.0295858,5,"N","N",5,4,""
329,2022,30,6,"HA, TM",2,855,"918",23,46,"Baldies","FM_LS_126","LS",126,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2021,"SUNNY, CLEAR","12.8",37.343505,105.296483,4,"PSME","L",20,11.4,6.6,57.89473684,10,"Y","N",4,2,"mechanical damage"
330,2022,30,6,"HA, TM",2,855,"918",23,46,"Baldies","FM_LS_126","LS",126,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2021,"SUNNY, CLEAR","12.8",37.343505,105.296483,5,"PSME","L",21,12.3,6.2,50.40650407,20,"N","N",5,4,"mechanical damage"
331,2022,30,6,"HA, TM",2,855,"918",23,46,"Baldies","FM_LS_126","LS",126,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2021,"SUNNY, CLEAR","12.8",37.343505,105.296483,6,"PSME","L",18,11.1,4.6,41.44144144,50,"N","N",4,2,"mechanical damage"
332,2022,30,6,"HA, TM",2,855,"918",23,46,"Baldies","FM_LS_126","LS",126,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2021,"SUNNY, CLEAR","12.8",37.343505,105.296483,7,"PSME","L",19,10.5,5.8,55.23809524,60,"Y","N",4,2,"mechanical damage, webs on trunk"
333,2022,30,6,"HA, TM",2,855,"918",23,46,"Baldies","FM_LS_126","LS",126,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2021,"SUNNY, CLEAR","12.8",37.343505,105.296483,8,"PSME","L",17,8.3,4.4,53.01204819,10,"N","N",5,4,"mechanical damage"
334,2022,30,6,"HA, TM",2,855,"918",23,46,"Baldies","FM_LS_126","LS",126,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2021,"SUNNY, CLEAR","12.8",37.343505,105.296483,9,"PSME","L",22,10.6,4.7,44.33962264,10,"N","N",5,4,"mechanical damage"
335,2022,30,6,"HA, TM",2,855,"918",23,46,"Baldies","FM_LS_126","LS",126,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2021,"SUNNY, CLEAR","12.8",37.343505,105.296483,10,"PSME","L",13,8,3.6,45,20,"N","N",5,4,"mechanical damage"
336,2022,30,6,"HA, TM",2,855,"918",23,46,"Baldies","FM_LS_126","LS",126,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2021,"SUNNY, CLEAR","12.8",37.343505,105.296483,11,"PSME","L",18,8,4.4,55,5,"Y","N",5,4,"mechanical damage, webs in branches"
337,2022,30,6,"HA, TM",2,855,"918",23,46,"Baldies","FM_LS_126","LS",126,"SHELTERWOOD","SHELTERWOOD/THIN FROM BELOW",2021,"SUNNY, CLEAR","12.8",37.343505,105.296483,12,"PSME","L",22,10.8,5.9,54.62962963,20,"Y","N",5,4,"mechanical damage"
338,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,1,"POTR","L",19,10.7,2.3,21.4953271,10,"Y","Y",5,4,""
339,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,2,"POTR","D",19,10.6,NA,NA,NA,"Y","Y",NA,NA,""
340,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,3,"ABCO","L",15,4.9,4.2,85.71428571,5,"Y","N",3,3,""
341,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,4,"ABCO","L",11,5.6,4,71.42857143,5,"Y","Y",3,3,"webs in branches"
342,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,5,"PSME","L",13,5.4,4,74.07407407,10,"Y","N",3,3,""
343,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,6,"POTR","D",16,8.6,NA,NA,NA,"Y","Y",NA,NA,""
344,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,7,"PSME","L",20,9.5,8.2,86.31578947,20,"Y","N",4,2,""
345,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,8,"PSME","L",19,6.7,5.6,83.58208955,90,"Y","N",1,3,"webs in branches"
346,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,9,"POTR","D",18,9.8,NA,NA,NA,"Y","Y",NA,NA,""
347,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,10,"ABCO","L",26,11.3,9.8,86.72566372,15,"Y","N",3,2,"webs in branches"
348,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,11,"POTR","D",19,10.5,NA,NA,NA,"Y","Y",NA,NA,""
349,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,12,"POTR","D",18,11,NA,NA,NA,"Y","Y",NA,NA,""
350,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,13,"PSME","L",12,5.8,4,68.96551724,10,"Y","N",4,3,""
351,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,14,"PSME","L",23,10.6,8.7,82.0754717,20,"Y","N",3,2,""
352,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,15,"PSME","L",17,7.7,5.6,72.72727273,5,"Y","N",4,2,""
353,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,16,"POTR","D",31,14.4,NA,NA,NA,"Y","Y",NA,NA,""
354,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,17,"PSME","L",11,5.5,4.2,76.36363636,10,"Y","Y",2,3,""
355,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,18,"PSME","L",16,6.9,5.4,78.26086957,0,"Y","N",3,2,""
356,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,19,"POTR","L",19,11.5,5.2,45.2173913,30,"Y","Y",4,2,""
357,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,20,"POTR","D",11,7.6,NA,NA,NA,"Y","Y",NA,NA,""
358,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,21,"POTR","D",22,10.7,NA,NA,NA,"Y","Y",NA,NA,""
359,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,22,"POTR","L",23,11.9,2.8,23.52941176,0,"Y","Y",4,2,"canker"
360,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,23,"POTR","L",25,12.8,4.6,35.9375,0,"Y","Y",4,2,""
361,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,24,"PSME","L",15,8,6.3,78.75,50,"Y","N",3,3,""
362,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,25,"PSME","L",18,8.3,5.8,69.87951807,20,"N","N",2,3,""
363,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,26,"PSME","L",14,5.3,4.3,81.13207547,40,"Y","N",5,3,""
364,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,27,"POTR","L",33,11.4,2.5,21.92982456,0,"Y","Y",5,2,""
365,2022,30,6,"HA, TM",2,1024,"1115",51,102,"Baldies","FM_S_135","S",135,"UNKNOWN","UNKNOWN",2018,"CLEAR, SUNNY","15.2",37.339181,105.289781,28,"PSME","L",15,7.9,4.5,56.96202532,30,"Y","N",5,4,"webs"
366,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,1,"PSME","L",23,9.3,7.4,79.56989247,0,"Y","N",5,4,""
367,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,2,"PSME","L",17,8.5,7.8,91.76470588,20,"Y","N",5,2,""
368,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,3,"POTR","D",20,8.6,NA,NA,NA,"Y","Y",NA,NA,""
369,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,4,"PSME","L",30,12.8,10.3,80.46875,10,"Y","N",5,2,""
370,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,5,"PSME","L",15,9.4,5.5,58.5106383,15,"Y","Y",5,2,""
371,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,6,"PSME","L",23,12.9,5.6,43.41085271,10,"Y","N",5,4,""
372,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,7,"POTR","L",16,12.3,6.1,49.59349593,10,"Y","Y",5,2,""
373,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,8,"PSME","L",14,8.9,4.8,53.93258427,10,"Y","N",3,3,""
374,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,9,"PSME","L",15,8.2,5.1,62.19512195,10,"N","N",5,2,""
375,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,10,"ABCO","L",16,6.6,4.7,71.21212121,10,"Y","Y",5,4,""
376,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,11,"ABCO","L",20,10.5,8.8,83.80952381,10,"Y","N",5,4,"budworm"
377,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,12,"PSME","L",19,9.1,8.6,94.50549451,0,"Y","N",5,4,"budworm"
378,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,13,"ABCO","L",12,5.4,5.1,94.44444444,5,"Y","Y",4,2,"budworm"
379,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,14,"ABCO","L",11,5.9,5,84.74576271,0,"Y",NA,5,2,"budworm, mechanical damage"
380,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,15,"ABCO","L",10,3.3,2.8,84.84848485,5,"Y","N",4,3,""
381,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,16,"ABCO","L",22,10.8,7.6,70.37037037,5,"Y","N",5,2,""
382,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,17,"POTR","L",18,11,8.6,78.18181818,0,"N","Y",5,2,""
383,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,18,"POTR","D",12,7.3,NA,NA,NA,"Y","Y",NA,NA,""
384,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,19,"POTR","L",11,4.5,1.8,40,0,"Y","Y",5,3,"mechanical, galls"
385,2022,30,6,"HA, TM",2,1132,"1214",42,84,"Baldies","FM_S_134","S",134,"UNKNOWN","UNKNOWN",2018,"SUNNY","17.4",37.341009,105.289331,20,"POTR","L",10,3,1.6,53.33333333,0,"Y","Y",1,3,"galls"
